a_H2SO4,b_NucOX,c_Base,R2,Place
-0.4957871453419535,-0.0499051148585527,-0.3092824547656043,0.0631716049587433,CM
-0.0900407134804909,0.0058286588164542,0.2555537558452152,0.0023644776296963,JH
